date,red_fighter,blue_fighter,total_minutes,red_kd,red_sig_str_landed,red_sig_str_attempted,red_td_landed,red_td_attempted,red_sub_att,red_ctrl_seconds,blue_kd,blue_sig_str_landed,blue_sig_str_attempted,blue_td_landed,blue_td_attempted,blue_sub_att,blue_ctrl_seconds
2017-12-02,Eddie Alvarez,Justin Gaethje,13.983,1.0,155.0,356.0,1.0,2.0,0.0,20.0,0.0,122.0,237.0,0.0,1.0,0.0,6.0
2017-12-02,Tecia Pennington,Michelle Waterson-Gomez,15.0,0.0,95.0,173.0,1.0,2.0,0.0,235.0,0.0,56.0,138.0,2.0,3.0,0.0,270.0
2017-12-02,Charles Oliveira,Paul Felder,9.1,0.0,6.0,13.0,2.0,3.0,2.0,171.0,0.0,31.0,46.0,0.0,0.0,0.0,292.0
2017-12-02,Alex Oliveira,Yancy Medeiros,12.033,2.0,93.0,161.0,2.0,5.0,0.0,185.0,2.0,75.0,151.0,1.0,1.0,0.0,67.0
2017-12-02,David Teymur,Drakkar Klose,15.0,0.0,52.0,137.0,1.0,3.0,0.0,49.0,0.0,39.0,100.0,2.0,7.0,0.0,15.0
2017-12-02,Felice Herrig,Cortney Casey,15.0,0.0,76.0,262.0,1.0,2.0,0.0,95.0,0.0,91.0,233.0,0.0,0.0,0.0,7.0
2017-12-02,Amanda Cooper,Angela Magana,9.567,0.0,40.0,60.0,1.0,3.0,1.0,482.0,0.0,12.0,31.0,0.0,1.0,0.0,0.0
2017-12-02,Sabah Homasi,Abdul Razak Alhassan,4.35,0.0,39.0,60.0,0.0,2.0,0.0,11.0,1.0,27.0,61.0,1.0,3.0,0.0,136.0
2017-12-02,Jeremy Kimball,Dominick Reyes,3.65,0.0,4.0,6.0,1.0,4.0,0.0,60.0,0.0,16.0,28.0,1.0,1.0,1.0,128.0
2017-12-02,Justin Willis,Allen Crowder,2.55,1.0,22.0,44.0,0.0,0.0,0.0,2.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0
2017-12-01,Nicco Montano,Roxanne Modafferi,25.0,0.0,186.0,456.0,3.0,6.0,1.0,371.0,0.0,132.0,403.0,2.0,9.0,1.0,185.0
2017-12-01,Sean O'Malley,Terrion Ware,15.0,0.0,141.0,252.0,3.0,6.0,0.0,27.0,0.0,88.0,288.0,0.0,2.0,0.0,71.0
2017-12-01,Barb Honchak,Lauren Murphy,15.0,0.0,71.0,236.0,0.0,0.0,2.0,21.0,0.0,59.0,197.0,2.0,2.0,0.0,208.0
2017-12-01,Eric Spicely,Gerald Meerschaert,7.3,0.0,17.0,31.0,1.0,5.0,1.0,221.0,1.0,36.0,85.0,0.0,0.0,0.0,21.0
2017-12-01,DeAnna Bennett,Melinda Fabian,15.0,0.0,47.0,81.0,0.0,11.0,1.0,591.0,1.0,49.0,117.0,0.0,0.0,0.0,25.0
2017-12-01,Joe Soto,Brett Johns,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0
2017-12-01,Christina Marks,Montana De La Rosa,2.0,0.0,10.0,17.0,1.0,1.0,0.0,41.0,0.0,6.0,17.0,0.0,0.0,1.0,25.0
2017-12-01,Andrew Sanchez,Ryan Janes,10.967,2.0,96.0,183.0,3.0,7.0,0.0,125.0,0.0,159.0,267.0,0.0,0.0,0.0,14.0
2017-12-01,Karine Gevorgyan,Rachael Ostovich,1.667,0.0,2.0,10.0,0.0,2.0,0.0,22.0,0.0,3.0,13.0,1.0,1.0,1.0,36.0
2017-12-01,Ariel Beck,Shana Dobson,7.883,0.0,35.0,102.0,0.0,0.0,0.0,9.0,1.0,34.0,95.0,0.0,0.0,0.0,0.0
2017-12-01,Gillian Robertson,Emily Whitmire,2.2,0.0,2.0,6.0,1.0,1.0,1.0,50.0,0.0,9.0,15.0,0.0,0.0,0.0,33.0
2017-11-25,Michael Bisping,Kelvin Gastelum,2.5,0.0,7.0,24.0,0.0,0.0,0.0,0.0,1.0,14.0,27.0,0.0,0.0,0.0,6.0
2017-11-25,Li Jingliang,Zak Ottow,2.95,1.0,26.0,50.0,0.0,0.0,0.0,13.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0
2017-11-25,Wang Guan,Alex Caceres,15.0,1.0,71.0,164.0,0.0,3.0,0.0,23.0,0.0,49.0,123.0,0.0,0.0,0.0,21.0
2017-11-25,Muslim Salikhov,Alex Garcia,8.367,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,3.0,7.0,1.0,187.0
2017-11-25,Zabit Magomedsharipov,Sheymon Moraes,14.5,0.0,34.0,70.0,11.0,15.0,1.0,589.0,0.0,18.0,31.0,0.0,0.0,0.0,7.0
2017-11-25,Song Kenan,Bobby Nash,0.25,1.0,14.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2017-11-25,Kailin Curran,Yan Xiaonan,15.0,0.0,52.0,134.0,2.0,6.0,0.0,463.0,0.0,96.0,211.0,0.0,0.0,0.0,2.0
2017-11-25,Song Yadong,Bharat Kandare,4.267,1.0,8.0,29.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,0.0,1.0,0.0,0.0
2017-11-25,Chase Sherman,Shamil Abdurakhimov,1.4,0.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,1.0
2017-11-25,Wu Yanan,Gina Mazany,15.0,0.0,22.0,51.0,1.0,2.0,0.0,238.0,0.0,38.0,65.0,5.0,7.0,0.0,494.0
2017-11-25,Wulijiburen,Rolando Dy,15.0,0.0,17.0,60.0,4.0,11.0,0.0,203.0,1.0,26.0,99.0,0.0,1.0,0.0,120.0
2017-11-25,Cyril Asker,Hu Yaozong,7.55,0.0,20.0,35.0,4.0,4.0,1.0,367.0,0.0,8.0,18.0,0.0,0.0,1.0,14.0
2017-11-18,Fabricio Werdum,Marcin Tybura,25.0,0.0,155.0,265.0,1.0,7.0,0.0,241.0,0.0,127.0,257.0,1.0,1.0,0.0,24.0
2017-11-18,Bec Rawlings,Jessica-Rose Clark,15.0,0.0,65.0,145.0,2.0,3.0,1.0,142.0,0.0,101.0,174.0,2.0,3.0,1.0,320.0
2017-11-18,Tim Means,Belal Muhammad,15.0,0.0,91.0,234.0,0.0,1.0,0.0,0.0,0.0,88.0,221.0,1.0,5.0,0.0,21.0
2017-11-18,Jake Matthews,Bojan Velickovic,15.0,0.0,20.0,34.0,4.0,11.0,0.0,425.0,0.0,24.0,48.0,1.0,1.0,1.0,276.0
2017-11-18,Elias Theodorou,Daniel Kelly,15.0,0.0,118.0,250.0,0.0,0.0,0.0,55.0,0.0,42.0,120.0,2.0,7.0,1.0,59.0
2017-11-18,Alexander Volkanovski,Shane Young,15.0,0.0,68.0,114.0,5.0,14.0,0.0,501.0,0.0,18.0,81.0,1.0,1.0,0.0,16.0
2017-11-18,Ryan Benoit,Ashkan Mokhtarian,12.633,1.0,45.0,93.0,0.0,1.0,0.0,3.0,0.0,42.0,101.0,0.0,3.0,0.0,22.0
2017-11-18,Nik Lentz,Will Brooks,7.083,0.0,34.0,82.0,0.0,2.0,1.0,46.0,0.0,49.0,78.0,2.0,4.0,1.0,45.0
2017-11-18,Rashad Coulter,Tai Tuivasa,4.583,0.0,10.0,19.0,0.0,2.0,0.0,38.0,1.0,22.0,36.0,0.0,2.0,0.0,75.0
2017-11-18,Damien Brown,Frank Camacho,15.0,0.0,104.0,251.0,2.0,7.0,1.0,131.0,0.0,154.0,299.0,1.0,5.0,0.0,137.0
2017-11-18,Alex Chambers,Nadia Kassem,15.0,0.0,45.0,70.0,4.0,7.0,0.0,462.0,0.0,52.0,105.0,0.0,1.0,6.0,88.0
2017-11-18,Jenel Lausa,Eric Shelton,15.0,0.0,5.0,30.0,1.0,2.0,2.0,71.0,0.0,86.0,116.0,5.0,7.0,0.0,534.0
2017-11-18,Anthony Hamilton,Adam Wieczorek,15.0,0.0,32.0,57.0,2.0,9.0,0.0,418.0,0.0,42.0,95.0,0.0,1.0,0.0,131.0
2017-11-11,Dustin Poirier,Anthony Pettis,12.133,0.0,53.0,100.0,5.0,6.0,0.0,409.0,0.0,34.0,54.0,1.0,1.0,4.0,95.0
2017-11-11,Matt Brown,Diego Sanchez,3.733,1.0,18.0,34.0,0.0,0.0,0.0,1.0,0.0,12.0,20.0,0.0,3.0,0.0,89.0
2017-11-11,Junior Albini,Andrei Arlovski,15.0,0.0,48.0,106.0,0.0,1.0,0.0,218.0,0.0,92.0,203.0,0.0,1.0,0.0,2.0
2017-11-11,Nate Marquardt,Cezar Ferreira,15.0,1.0,36.0,65.0,0.0,2.0,0.0,41.0,0.0,47.0,81.0,2.0,4.0,0.0,284.0
2017-11-11,Raphael Assuncao,Matthew Lopez,11.833,1.0,46.0,154.0,0.0,0.0,0.0,1.0,0.0,34.0,93.0,1.0,4.0,0.0,28.0
2017-11-11,Joe Lauzon,Clay Guida,1.117,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,24.0,40.0,0.0,0.0,0.0,33.0
2017-11-11,John Dodson,Marlon Moraes,15.0,1.0,43.0,105.0,2.0,4.0,0.0,27.0,0.0,45.0,131.0,1.0,2.0,1.0,65.0
2017-11-11,Tatiana Suarez,Viviane Pereira,15.0,0.0,71.0,106.0,4.0,5.0,0.0,751.0,0.0,13.0,23.0,0.0,0.0,1.0,6.0
2017-11-11,Sage Northcutt,Michel Quinones,15.0,0.0,79.0,161.0,3.0,5.0,0.0,43.0,0.0,55.0,161.0,0.0,0.0,0.0,0.0
2017-11-11,Angela Hill,Nina Nunes,15.0,0.0,107.0,230.0,0.0,0.0,0.0,8.0,0.0,143.0,309.0,0.0,1.0,0.0,2.0
2017-11-11,Court McGee,Sean Strickland,15.0,0.0,62.0,260.0,0.0,11.0,0.0,101.0,0.0,78.0,254.0,3.0,3.0,1.0,162.0
2017-11-11,Jake Collier,Marcel Fortuna,15.0,0.0,94.0,247.0,0.0,2.0,0.0,71.0,0.0,59.0,140.0,1.0,9.0,1.0,68.0
2017-11-11,Darren Stewart,Karl Roberson,3.683,0.0,6.0,20.0,0.0,1.0,0.0,34.0,0.0,17.0,23.0,1.0,1.0,2.0,74.0
2017-11-04,Michael Bisping,Georges St-Pierre,14.383,0.0,27.0,106.0,0.0,0.0,0.0,0.0,1.0,59.0,119.0,3.0,4.0,1.0,195.0
2017-11-04,Cody Garbrandt,TJ Dillashaw,7.683,1.0,18.0,53.0,0.0,0.0,0.0,4.0,2.0,20.0,81.0,0.0,1.0,0.0,7.0
2017-11-04,Joanna Jedrzejczyk,Rose Namajunas,3.05,0.0,5.0,42.0,0.0,0.0,0.0,0.0,1.0,15.0,34.0,0.0,0.0,0.0,27.0
2017-11-04,Stephen Thompson,Jorge Masvidal,15.0,1.0,70.0,156.0,0.0,0.0,0.0,3.0,0.0,42.0,142.0,0.0,2.0,0.0,3.0
2017-11-04,Johny Hendricks,Paulo Costa,6.383,0.0,27.0,54.0,0.0,4.0,0.0,0.0,1.0,49.0,90.0,0.0,0.0,0.0,1.0
2017-11-04,James Vick,Joe Duffy,9.983,1.0,42.0,137.0,0.0,0.0,0.0,4.0,0.0,25.0,66.0,2.0,2.0,0.0,30.0
2017-11-04,Walt Harris,Mark Godbeer,4.483,0.0,21.0,38.0,1.0,1.0,0.0,191.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0
2017-11-04,Ovince Saint Preux,Corey Anderson,11.417,1.0,23.0,49.0,0.0,0.0,0.0,2.0,0.0,30.0,45.0,4.0,10.0,0.0,428.0
2017-11-04,Randy Brown,Mickey Gall,15.0,0.0,41.0,70.0,1.0,1.0,0.0,527.0,0.0,7.0,16.0,0.0,2.0,2.0,264.0
2017-11-04,Aleksei Oleinik,Curtis Blaydes,6.65,0.0,34.0,68.0,0.0,0.0,0.0,16.0,1.0,39.0,101.0,4.0,4.0,0.0,114.0
2017-11-04,Aiemann Zahabi,Ricardo Ramos,11.967,0.0,46.0,105.0,0.0,1.0,0.0,99.0,1.0,42.0,94.0,3.0,5.0,0.0,37.0
2017-10-28,Derek Brunson,Lyoto Machida,2.5,1.0,10.0,24.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0
2017-10-28,Demian Maia,Colby Covington,15.0,0.0,53.0,151.0,0.0,13.0,0.0,2.0,0.0,88.0,317.0,0.0,0.0,0.0,106.0
2017-10-28,Pedro Munhoz,Rob Font,4.05,0.0,20.0,48.0,0.0,1.0,1.0,2.0,0.0,30.0,68.0,0.0,1.0,0.0,5.0
2017-10-28,Francisco Trinaldo,Jim Miller,15.0,0.0,63.0,140.0,1.0,1.0,0.0,282.0,0.0,34.0,80.0,1.0,5.0,0.0,146.0
2017-10-28,Thiago Santos,Jack Hermansson,4.983,1.0,28.0,79.0,0.0,0.0,0.0,3.0,0.0,5.0,28.0,0.0,2.0,0.0,35.0
2017-10-28,John Lineker,Marlon Vera,15.0,0.0,77.0,171.0,0.0,0.0,0.0,95.0,0.0,49.0,117.0,0.0,0.0,0.0,0.0
2017-10-28,Vicente Luque,Niko Price,9.133,1.0,61.0,113.0,0.0,0.0,1.0,18.0,0.0,25.0,99.0,0.0,1.0,0.0,0.0
2017-10-28,Antonio Carlos Junior,Jack Marshman,4.5,0.0,11.0,27.0,1.0,1.0,1.0,189.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
2017-10-28,Hacran Dias,Jared Gordon,15.0,0.0,32.0,106.0,0.0,3.0,1.0,37.0,0.0,101.0,210.0,2.0,7.0,0.0,364.0
2017-10-28,Elizeu Zaleski dos Santos,Max Griffin,15.0,0.0,84.0,176.0,0.0,5.0,0.0,153.0,2.0,51.0,133.0,0.0,1.0,0.0,69.0
2017-10-28,Deiveson Figueiredo,Jarred Brooks,15.0,0.0,19.0,48.0,1.0,4.0,5.0,66.0,0.0,30.0,52.0,7.0,11.0,0.0,448.0
2017-10-28,Marcelo Golm,Christian Colombo,2.133,0.0,35.0,54.0,1.0,1.0,1.0,81.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
2017-10-21,Donald Cerrone,Darren Till,4.333,0.0,14.0,24.0,1.0,2.0,0.0,29.0,1.0,24.0,55.0,0.0,0.0,0.0,5.0
2017-10-21,Karolina Kowalkiewicz,Jodie Esquibel,15.0,0.0,127.0,333.0,1.0,2.0,0.0,10.0,0.0,65.0,175.0,0.0,1.0,0.0,73.0
2017-10-21,Jan Blachowicz,Devin Clark,8.033,0.0,33.0,44.0,1.0,1.0,1.0,161.0,0.0,15.0,43.0,0.0,2.0,0.0,25.0
2017-10-21,Oskar Piechota,Jonathan Wilson,15.0,1.0,56.0,93.0,1.0,3.0,3.0,260.0,0.0,17.0,60.0,0.0,0.0,0.0,22.0
2017-10-21,Marcin Held,Nasrat Haqparast,15.0,0.0,19.0,89.0,3.0,10.0,1.0,443.0,1.0,27.0,75.0,1.0,1.0,0.0,81.0
2017-10-21,Damian Stasiak,Brian Kelleher,13.65,0.0,43.0,112.0,1.0,10.0,0.0,106.0,1.0,79.0,147.0,1.0,1.0,1.0,274.0
2017-10-21,Sam Alvey,Ramazan Emeev,15.0,0.0,29.0,70.0,0.0,0.0,0.0,2.0,0.0,38.0,71.0,1.0,9.0,0.0,253.0
2017-10-21,Artem Lobov,Andre Fili,15.0,0.0,55.0,116.0,0.0,2.0,0.0,21.0,1.0,55.0,145.0,5.0,6.0,0.0,268.0
2017-10-21,Salim Touahri,Warlley Alves,15.0,0.0,35.0,74.0,0.0,0.0,0.0,17.0,0.0,38.0,95.0,2.0,7.0,0.0,225.0
2017-10-21,Lina Lansberg,Aspen Ladd,7.55,0.0,41.0,64.0,0.0,0.0,0.0,162.0,0.0,26.0,60.0,1.0,1.0,0.0,204.0
2017-10-21,Felipe Arantes,Josh Emmett,15.0,0.0,43.0,134.0,0.0,1.0,0.0,0.0,4.0,67.0,211.0,1.0,2.0,0.0,165.0
2017-10-07,Tony Ferguson,Kevin Lee,14.033,0.0,54.0,103.0,0.0,0.0,2.0,2.0,0.0,55.0,119.0,3.0,6.0,0.0,289.0
2017-10-07,Demetrious Johnson,Ray Borg,23.25,0.0,64.0,81.0,8.0,8.0,2.0,1067.0,0.0,13.0,29.0,3.0,10.0,0.0,128.0
2017-10-07,Fabricio Werdum,Walt Harris,1.083,0.0,0.0,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,Mara Romero Borella,Kalindra Faria,2.9,0.0,3.0,5.0,1.0,1.0,1.0,161.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2017-10-07,Beneil Dariush,Evan Dunham,15.0,1.0,81.0,157.0,0.0,0.0,0.0,176.0,0.0,36.0,115.0,1.0,7.0,0.0,194.0
2017-10-07,Tom Duquesnoy,Cody Stamann,15.0,0.0,33.0,98.0,1.0,1.0,0.0,17.0,0.0,66.0,168.0,4.0,5.0,0.0,170.0
2017-10-07,Lando Vannata,King Green,15.0,1.0,104.0,232.0,4.0,5.0,1.0,68.0,0.0,93.0,232.0,1.0,3.0,0.0,130.0
2017-10-07,Pearl Gonzalez,Poliana Botelho,15.0,0.0,27.0,58.0,0.0,15.0,0.0,609.0,0.0,67.0,105.0,1.0,1.0,0.0,56.0
2017-10-07,Matt Schnell,Marco Beltran,15.0,0.0,38.0,140.0,0.0,2.0,1.0,16.0,0.0,34.0,109.0,1.0,1.0,0.0,11.0
2017-10-07,John Moraga,Bibulatov Magomed,1.633,1.0,8.0,14.0,0.0,1.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,3.0
2017-10-07,Thales Leites,Brad Tavares,15.0,0.0,46.0,132.0,0.0,7.0,0.0,177.0,1.0,70.0,136.0,0.0,0.0,0.0,83.0
2017-09-22,Ovince Saint Preux,Yushin Okami,1.833,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-09-22,Claudia Gadelha,Jessica Andrade,15.0,0.0,42.0,91.0,0.0,7.0,2.0,8.0,0.0,141.0,241.0,4.0,7.0,0.0,515.0
2017-09-22,Takanori Gomi,Dong Hyun Ma,1.5,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,20.0,0.0,0.0,0.0,7.0
2017-09-22,Gokhan Saki,Henrique da Silva,4.75,2.0,40.0,66.0,0.0,0.0,0.0,8.0,0.0,20.0,45.0,0.0,1.0,0.0,32.0
2017-09-22,Teruto Ishihara,Rolando Dy,15.0,1.0,50.0,98.0,2.0,6.0,0.0,357.0,0.0,48.0,85.0,0.0,0.0,0.0,1.0
2017-09-22,Jussier Formiga,Yuta Sasaki,4.5,0.0,9.0,22.0,1.0,1.0,2.0,92.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0
2017-09-22,Keita Nakamura,Alex Morono,15.0,0.0,27.0,86.0,2.0,2.0,0.0,45.0,0.0,38.0,123.0,0.0,0.0,0.0,0.0
2017-09-22,Syuri Kondo,Chan-Mi Jeon,15.0,0.0,135.0,284.0,0.0,0.0,0.0,0.0,0.0,95.0,340.0,0.0,0.0,0.0,0.0
2017-09-22,Shinsho Anzai,Luke Jumeau,15.0,0.0,51.0,95.0,1.0,12.0,0.0,218.0,0.0,49.0,95.0,0.0,0.0,0.0,123.0
2017-09-22,Daichi Abe,Hyun Gyu Lim,15.0,1.0,63.0,183.0,1.0,1.0,0.0,5.0,0.0,43.0,133.0,0.0,0.0,0.0,0.0
2017-09-16,Luke Rockhold,David Branch,9.083,0.0,58.0,85.0,2.0,5.0,0.0,221.0,0.0,25.0,56.0,1.0,2.0,0.0,138.0
2017-09-16,Mike Perry,Alex Reyes,1.317,1.0,11.0,18.0,0.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0,0.0,0.0,18.0
2017-09-16,Hector Lombard,Anthony Smith,12.55,0.0,65.0,134.0,1.0,2.0,0.0,96.0,1.0,35.0,115.0,0.0,1.0,0.0,3.0
2017-09-16,Gregor Gillespie,Jason Gonzalez,7.183,1.0,20.0,56.0,4.0,6.0,1.0,348.0,0.0,22.0,43.0,0.0,0.0,0.0,0.0
2017-09-16,Kamaru Usman,Sergio Moraes,2.8,1.0,16.0,48.0,0.0,0.0,0.0,5.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0
2017-09-16,Justin Ledet,Azunna Anyanwu,15.0,0.0,36.0,126.0,0.0,0.0,0.0,0.0,0.0,37.0,84.0,0.0,0.0,0.0,0.0
2017-09-16,Anthony Rocco Martin,Olivier Aubin-Mercier,15.0,0.0,15.0,41.0,0.0,0.0,1.0,311.0,0.0,20.0,46.0,4.0,7.0,0.0,302.0
2017-09-16,Anthony Hamilton,Daniel Spitz,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,2.0
2017-09-16,Krzysztof Jotko,Uriah Hall,7.417,1.0,44.0,90.0,1.0,2.0,1.0,139.0,1.0,26.0,44.0,0.0,0.0,0.0,6.0
2017-09-16,Jason Saggo,Gilbert Burns,9.917,0.0,35.0,92.0,1.0,2.0,0.0,63.0,1.0,42.0,95.0,2.0,3.0,0.0,92.0
2017-09-09,Amanda Nunes,Valentina Shevchenko,25.0,0.0,86.0,176.0,2.0,8.0,0.0,152.0,0.0,72.0,194.0,0.0,1.0,0.0,0.0
2017-09-09,Neil Magny,Rafael Dos Anjos,3.717,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,1.0,199.0
2017-09-09,Henry Cejudo,Wilson Reis,5.417,1.0,34.0,58.0,2.0,2.0,0.0,45.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0
2017-09-09,Ilir Latifi,Tyson Pedro,15.0,0.0,44.0,79.0,4.0,5.0,0.0,443.0,0.0,31.0,54.0,0.0,0.0,0.0,4.0
2017-09-09,Jeremy Stephens,Gilbert Melendez,15.0,5.0,96.0,250.0,0.0,0.0,0.0,81.0,0.0,29.0,129.0,0.0,0.0,0.0,0.0
2017-09-09,Sara McMann,Ketlen Vieira,9.267,0.0,29.0,58.0,1.0,5.0,0.0,332.0,0.0,17.0,21.0,1.0,1.0,2.0,105.0
2017-09-09,Sarah Moras,Ashlee Evans-Smith,2.85,0.0,3.0,6.0,0.0,1.0,1.0,8.0,0.0,3.0,9.0,0.0,0.0,0.0,146.0
2017-09-09,Gavin Tucker,Ricky Glenn,15.0,0.0,23.0,82.0,0.0,4.0,1.0,15.0,1.0,142.0,237.0,4.0,7.0,1.0,465.0
2017-09-09,Mitch Clarke,Alex White,9.6,0.0,28.0,83.0,0.0,4.0,0.0,26.0,3.0,57.0,115.0,0.0,0.0,0.0,14.0
2017-09-09,Luis Henrique,Arjan Bhullar,15.0,0.0,32.0,114.0,0.0,0.0,0.0,0.0,1.0,24.0,50.0,1.0,1.0,0.0,247.0
2017-09-09,Kajan Johnson,Adriano Martins,10.817,1.0,26.0,63.0,0.0,0.0,0.0,1.0,0.0,16.0,31.0,0.0,0.0,1.0,10.0
2017-09-02,Alexander Volkov,Stefan Struve,13.5,1.0,135.0,253.0,2.0,2.0,0.0,59.0,0.0,41.0,162.0,0.0,0.0,0.0,0.0
2017-09-02,Siyar Bahadurzada,Rob Wilkinson,8.167,3.0,43.0,81.0,0.0,0.0,1.0,28.0,0.0,24.0,46.0,2.0,5.0,0.0,137.0
2017-09-02,Marion Reneau,Talita Bernardo,14.9,0.0,57.0,127.0,0.0,0.0,5.0,208.0,0.0,22.0,88.0,3.0,7.0,1.0,386.0
2017-09-02,Leon Edwards,Bryan Barberena,15.0,0.0,23.0,51.0,3.0,6.0,3.0,487.0,1.0,44.0,87.0,0.0,0.0,1.0,85.0
2017-09-02,Darren Till,Bojan Velickovic,15.0,0.0,49.0,87.0,1.0,1.0,0.0,171.0,0.0,34.0,144.0,0.0,3.0,0.0,2.0
2017-09-02,Mairbek Taisumov,Felipe Silva,1.4,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2017-09-02,Michel Prazeres,Mads Burnell,11.433,0.0,26.0,48.0,4.0,6.0,1.0,529.0,0.0,10.0,30.0,0.0,0.0,0.0,21.0
2017-09-02,Rustam Khabilov,Desmond Green,15.0,0.0,34.0,108.0,3.0,11.0,0.0,64.0,0.0,47.0,111.0,1.0,2.0,0.0,20.0
2017-09-02,Francimar Barroso,Aleksandar Rakic,15.0,0.0,24.0,55.0,2.0,14.0,0.0,96.0,0.0,46.0,150.0,0.0,0.0,0.0,13.0
2017-09-02,Mike Santiago,Zabit Magomedsharipov,9.367,0.0,24.0,67.0,2.0,7.0,0.0,145.0,0.0,45.0,65.0,1.0,3.0,2.0,245.0
2017-09-02,Bojan Mihajlovic,Abdul-Kerim Edilov,7.533,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,77.0,125.0,2.0,2.0,1.0,333.0
2017-09-02,Thibault Gouti,Andrew Holbrook,4.467,1.0,41.0,86.0,0.0,0.0,0.0,30.0,0.0,22.0,54.0,0.0,6.0,0.0,0.0
2017-08-05,Sergio Pettis,Brandon Moreno,25.0,0.0,76.0,235.0,0.0,1.0,0.0,12.0,0.0,45.0,161.0,4.0,8.0,0.0,467.0
2017-08-05,Randa Markos,Alexa Grasso,15.0,0.0,45.0,113.0,4.0,11.0,0.0,236.0,0.0,64.0,157.0,0.0,0.0,0.0,130.0
2017-08-05,Alan Jouban,Niko Price,1.733,0.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,0.0,0.0,0.0,5.0
2017-08-05,Martin Bravo,Humberto Bandenay,0.433,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0
2017-08-05,Sam Alvey,Rashad Evans,15.0,0.0,40.0,87.0,0.0,0.0,0.0,5.0,0.0,17.0,45.0,2.0,8.0,0.0,267.0
2017-08-05,Alejandro Perez,Andre Soukhamthath,15.0,0.0,44.0,141.0,1.0,6.0,0.0,133.0,3.0,43.0,107.0,0.0,0.0,0.0,8.0
2017-08-05,Brad Scott,Jack Hermansson,3.833,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,38.0,54.0,1.0,1.0,0.0,152.0
2017-08-05,Dustin Ortiz,Hector Sandoval,0.25,1.0,8.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
2017-08-05,Henry Briones,Rani Yahya,2.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,99.0
2017-08-05,Jose Quinonez,Diego Rivas,15.0,0.0,59.0,112.0,1.0,4.0,0.0,176.0,0.0,27.0,76.0,1.0,1.0,2.0,16.0
2017-08-05,Joseph Morales,Robert Sanchez,3.933,1.0,12.0,22.0,0.0,0.0,1.0,61.0,0.0,2.0,6.0,1.0,1.0,0.0,142.0
2017-08-05,Alvaro Herrera Mendoza,Jordan Rinaldi,2.017,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,1.0,23.0
2017-07-29,Daniel Cormier,Jon Jones,13.017,0.0,58.0,140.0,0.0,3.0,0.0,0.0,1.0,95.0,165.0,0.0,3.0,0.0,16.0
2017-07-29,Tyron Woodley,Demian Maia,25.0,1.0,57.0,153.0,0.0,0.0,0.0,6.0,0.0,28.0,89.0,0.0,21.0,0.0,53.0
2017-07-29,Cristiane Justino,Tonya Evinger,11.933,1.0,74.0,143.0,0.0,1.0,0.0,40.0,0.0,32.0,85.0,1.0,4.0,0.0,48.0
2017-07-29,Robbie Lawler,Donald Cerrone,15.0,0.0,77.0,156.0,0.0,1.0,0.0,21.0,0.0,82.0,166.0,1.0,10.0,0.0,93.0
