fight_id,date,event,fighter_a,fighter_b,winner,fighter_a_won,weight_class,method,round,fighter_a_pre_elo,fighter_b_pre_elo,elo_diff,fighter_a_expected_win_prob,fighter_b_expected_win_prob,fighter_a_age,fighter_b_age,age_diff,fighter_a_height,fighter_b_height,height_diff,fighter_a_reach,fighter_b_reach,reach_diff,fighter_a_prior_fights,fighter_b_prior_fights,prior_fights_diff,fighter_a_prior_wins,fighter_b_prior_wins,prior_wins_diff,fighter_a_prior_losses,fighter_b_prior_losses,prior_losses_diff,fighter_a_prior_win_pct,fighter_b_prior_win_pct,prior_win_pct_diff,fighter_a_wins_last_3,fighter_b_wins_last_3,wins_last_3_diff,fighter_a_win_pct_last_3,fighter_b_win_pct_last_3,win_pct_last_3_diff,fighter_a_wins_last_5,fighter_b_wins_last_5,wins_last_5_diff,fighter_a_win_pct_last_5,fighter_b_win_pct_last_5,win_pct_last_5_diff,fighter_a_days_since_last_fight,fighter_b_days_since_last_fight,days_since_last_fight_diff
5744,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Ryan Bader,Ovince Saint Preux,Ryan Bader,1,Light Heavyweight,Decision - Unanimous,5,1584.3997515361198,1561.1724330669706,23.227318469149168,0.5333770878725831,0.4666229121274169,31.19,31.36,-0.16999999999999815,188.0,190.5,-2.5,188.0,203.2,-15.199999999999989,14,4,10,10,4,6,4,0,4,0.7142857142857143,1.0,-0.2857142857142857,2,3,-1,0.6666666666666666,1.0,-0.33333333333333337,3,4,-1,0.6,1.0,-0.4,63.0,63.0,0.0
5745,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Gray Maynard,Ross Pearson,Ross Pearson,0,Lightweight,KO/TKO,2,1584.43627968503,1542.8598015059654,41.57647817906468,0.5595493812721123,0.4404506187278877,35.27,29.89,5.380000000000003,175.3,172.7,2.6000000000000227,177.8,175.3,2.5,12,11,1,9,7,2,3,4,-1,0.75,0.6363636363636364,0.11363636363636365,1,2,-1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2,3,-1,0.4,0.6,-0.19999999999999996,259.0,70.0,189.0
5746,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Tim Boetsch,Brad Tavares,Tim Boetsch,1,Middleweight,KO/TKO,2,1534.1781469942775,1566.476817335328,-32.29867034105041,0.4536519154663705,0.5463480845336295,33.55,26.65,6.899999999999999,182.9,185.4,-2.5,188.0,188.0,0.0,14,9,5,8,7,1,6,2,4,0.5714285714285714,0.7777777777777778,-0.2063492063492064,1,2,-1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2,4,-2,0.4,0.8,-0.4,112.0,119.0,-7.0
5747,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Seth Baczynski,Alan Jouban,Alan Jouban,0,Welterweight,KO/TKO,1,1517.598012022413,1500.0,17.59801202241306,0.5253039393788532,0.4746960606211468,32.8,32.72,0.0799999999999983,190.5,182.9,7.599999999999994,190.5,185.4,5.099999999999994,9,0,9,5,0,5,4,0,4,0.5555555555555556,,,1,0,1,0.3333333333333333,,,2,0,2,0.4,,,119.0,,
5748,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Shawn Jordan,Jack May,Shawn Jordan,1,Heavyweight,KO/TKO,3,1504.6627129840915,1484.0,20.662712984091513,0.5297010257791107,0.4702989742208893,29.82,33.34,-3.520000000000003,182.9,203.2,-20.299999999999983,190.5,,,6,1,5,3,0,3,3,1,2,0.5,0.0,0.5,1,0,1,0.3333333333333333,0.0,0.3333333333333333,2,0,2,0.4,0.0,0.4,168.0,119.0,49.0
5749,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Thiago Tavares,Robert Peralta,Thiago Tavares,1,Featherweight,Submission,1,1542.9238751604234,1544.6513447485288,-1.7274695881053503,0.497513991909436,0.502486008090564,29.77,28.42,1.3499999999999979,170.2,172.7,-2.5,177.8,180.3,-2.5,13,5,8,8,4,4,5,1,4,0.6153846153846154,0.8,-0.18461538461538463,2,2,0,0.6666666666666666,0.6666666666666666,0.0,3,4,-1,0.6,0.8,-0.20000000000000007,280.0,77.0,203.0
5750,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Jussier Formiga,Zach Makovsky,Jussier Formiga,1,Flyweight,Decision - Unanimous,3,1505.459243185115,1531.835547982918,-26.37630479780296,0.4621142019137342,0.5378857980862658,29.34,31.33,-1.9899999999999984,165.1,162.6,2.5,170.2,162.6,7.599999999999994,4,2,2,2,2,0,2,0,2,0.5,1.0,-0.5,2,2,0,0.6666666666666666,1.0,-0.33333333333333337,2,2,0,0.5,1.0,-0.5,146.0,175.0,-29.0
5751,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Sara McMann,Lauren Murphy,Sara McMann,1,Women's Bantamweight,Decision - Split,3,1500.6687643190155,1500.0,0.6687643190155086,0.5009624280311832,0.4990375719688168,33.89,31.06,2.830000000000002,167.6,165.1,2.5,167.6,170.2,-2.5999999999999943,2,0,2,1,0,1,1,0,1,0.5,,,1,0,1,0.5,,,1,0,1,0.5,,,175.0,,
5752,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Tom Watson,Sam Alvey,Tom Watson,1,Middleweight,Decision - Unanimous,3,1471.9101091788418,1500.0,-28.08989082115818,0.45966324763004773,0.5403367523699523,32.09,28.28,3.8100000000000023,185.4,188.0,-2.5999999999999943,185.4,190.5,-5.099999999999994,4,0,4,1,0,1,3,0,3,0.25,,,1,0,1,0.3333333333333333,,,1,0,1,0.25,,,196.0,,
5753,2014-08-16,UFC Fight Night: Bader vs Saint Preux,Nolan Ticman,Frankie Saenz,Frankie Saenz,0,Bantamweight,Decision - Unanimous,3,1500.0,1500.0,0.0,0.5,0.5,26.25,34.01,-7.759999999999998,167.6,167.6,0.0,,167.6,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,
5723,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Benson Henderson,Rafael Dos Anjos,Rafael Dos Anjos,0,Lightweight,KO/TKO,1,1625.9602554641335,1586.150970461885,39.809285002248544,0.5570407618054966,0.44295923819450345,30.77,29.82,0.9499999999999993,175.3,172.7,2.6000000000000227,177.8,177.8,0.0,10,15,-5,9,10,-1,1,5,-4,0.9,0.6666666666666666,0.2333333333333334,2,2,0,0.6666666666666666,0.6666666666666666,0.0,4,4,0,0.8,0.8,0.0,77.0,77.0,0.0
5724,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Mike Pyle,Jordan Mein,Jordan Mein,0,Welterweight,KO/TKO,1,1576.7434014238274,1518.4968717148822,58.24652970894522,0.5830469228351002,0.4169530771648998,38.93,24.87,14.059999999999999,182.9,182.9,0.0,188.0,185.4,2.5999999999999943,13,3,10,9,2,7,4,1,3,0.6923076923076923,0.6666666666666666,0.02564102564102566,2,2,0,0.6666666666666666,0.6666666666666666,0.0,4,2,2,0.8,0.6666666666666666,0.13333333333333341,182.0,126.0,56.0
5725,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Francis Carmont,Thales Leites,Thales Leites,0,Middleweight,KO/TKO,2,1554.0964594120483,1575.6815673190301,-21.585107906981875,0.468976436883649,0.531023563116351,32.87,32.96,-0.09000000000000341,190.5,185.4,5.099999999999994,198.1,198.1,0.0,8,11,-3,6,8,-2,2,3,-1,0.75,0.7272727272727273,0.022727272727272707,1,3,-2,0.3333333333333333,1.0,-0.6666666666666667,3,3,0,0.6,0.6,0.0,84.0,134.0,-50.0
5726,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Max Holloway,Clay Collard,Max Holloway,1,Catch Weight,KO/TKO,3,1531.7456924708729,1500.0,31.745692470872882,0.5455590076254787,0.4544409923745213,22.72,21.45,1.2699999999999996,180.3,180.3,0.0,175.3,185.4,-10.099999999999994,8,0,8,5,0,5,3,0,3,0.625,,,2,0,2,0.6666666666666666,,,3,0,3,0.6,,,119.0,,
5727,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,James Vick,Valmir Lazaro,James Vick,1,Lightweight,Decision - Unanimous,3,1516.7403349982649,1500.0,16.74033499826487,0.524072652826037,0.475927347173963,27.5,29.02,-1.5199999999999996,190.5,182.9,7.599999999999994,193.0,185.4,7.599999999999994,1,0,1,1,0,1,0,0,0,1.0,,,1,0,1,1.0,,,1,0,1,1.0,,,371.0,,
5728,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Chas Skelly,Tom Niinimaki,Chas Skelly,1,Featherweight,Submission,1,1484.0,1501.121296938982,-17.121296938981914,0.47538039878701677,0.5246196012129832,29.28,32.08,-2.799999999999997,180.3,175.3,5.0,182.9,175.3,7.599999999999994,1,2,-1,0,1,-1,1,1,0,0.0,0.5,-0.5,0,1,-1,0.0,0.5,-0.5,0,1,-1,0.0,0.5,-0.5,126.0,84.0,42.0
5729,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Neil Magny,Alex Garcia,Neil Magny,1,Welterweight,Decision - Unanimous,3,1532.0067568493391,1532.0026486809588,0.0041081683802985935,0.5000059121295447,0.4999940878704553,27.06,27.11,-0.05000000000000071,190.5,175.3,15.199999999999989,203.2,182.9,20.299999999999983,6,2,4,4,2,2,2,0,2,0.6666666666666666,1.0,-0.33333333333333337,3,2,1,1.0,1.0,0.0,3,2,1,0.6,1.0,-0.4,56.0,161.0,-105.0
5730,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Beneil Dariush,Anthony Rocco Martin,Beneil Dariush,1,Lightweight,Submission,2,1500.0073275739794,1484.0,16.00732757397941,0.5230201101816747,0.4769798898183253,25.3,24.7,0.6000000000000014,177.8,182.9,-5.099999999999994,182.9,185.4,-2.5,2,1,1,1,0,1,1,1,0,0.5,0.0,0.5,1,0,1,0.5,0.0,0.5,1,0,1,0.5,0.0,0.5,134.0,203.0,-69.0
5731,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Aaron Phillips,Matt Hobar,Matt Hobar,0,Bantamweight,Decision - Unanimous,3,1483.2970212085056,1483.399965085357,-0.10294387685144102,0.49985185185667713,0.5001481481433229,25.05,27.62,-2.5700000000000003,175.3,177.8,-2.5,180.3,177.8,2.5,1,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,91.0,84.0,7.0
5732,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Ben Saunders,Chris Heatherly,Ben Saunders,1,Welterweight,Submission,1,1518.2373882320985,1500.0,18.23738823209851,0.5262216325928307,0.4737783674071693,31.36,26.75,4.609999999999999,188.0,175.3,12.699999999999989,195.6,,,7,0,7,4,0,4,3,0,3,0.5714285714285714,,,1,0,1,0.3333333333333333,,,2,0,2,0.4,,,1477.0,,
5733,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Wilson Reis,Joby Sanchez,Wilson Reis,1,Flyweight,Decision - Unanimous,3,1500.4758592098833,1500.0,0.47585920988331054,0.5006848160236866,0.49931518397631336,29.63,23.16,6.469999999999999,162.6,167.6,-5.0,165.1,172.7,-7.599999999999994,2,0,2,1,0,1,1,0,1,0.5,,,1,0,1,0.5,,,1,0,1,0.5,,,189.0,,
5734,2014-08-23,UFC Fight Night: Bisping vs Le,Michael Bisping,Cung Le,Michael Bisping,1,Middleweight,KO/TKO,4,1585.519754101349,1519.3923833847873,66.1273707165617,0.5940322155766752,0.4059677844233248,35.48,42.25,-6.770000000000003,185.4,175.3,10.099999999999994,190.5,177.8,12.699999999999989,20,3,17,14,2,12,6,1,5,0.7,0.6666666666666666,0.033333333333333326,1,2,-1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2,2,0,0.4,0.6666666666666666,-0.2666666666666666,129.0,651.0,-522.0
5735,2014-08-23,UFC Fight Night: Bisping vs Le,Tyron Woodley,Dong Hyun Kim,Tyron Woodley,1,Welterweight,KO/TKO,1,1522.5687269727414,1613.5203257129663,-90.95159874022488,0.37202028360450984,0.6279797163954901,32.38,32.76,-0.37999999999999545,175.3,188.0,-12.699999999999989,188.0,193.0,-5.0,5,12,-7,3,10,-7,2,2,0,0.6,0.8333333333333334,-0.2333333333333334,2,3,-1,0.6666666666666666,1.0,-0.33333333333333337,3,4,-1,0.6,0.8,-0.20000000000000007,70.0,175.0,-105.0
5736,2014-08-23,UFC Fight Night: Bisping vs Le,Zhang Lipeng,Brendan O'Reilly,Zhang Lipeng,1,Lightweight,Decision - Unanimous,3,1516.0,1500.0,16.0,0.5230095872975623,0.4769904127024377,24.45,27.16,-2.710000000000001,180.3,170.2,10.100000000000023,180.3,175.3,5.0,1,0,1,1,0,1,0,0,0,1.0,,,1,0,1,1.0,,,1,0,1,1.0,,,175.0,,
5737,2014-08-23,UFC Fight Night: Bisping vs Le,Guangyou Ning,Jianping Yang,Guangyou Ning,1,Featherweight,Decision - Unanimous,3,1500.0,1500.0,0.0,0.5,0.5,32.69,25.74,6.949999999999999,162.6,170.2,-7.599999999999994,162.6,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,
5738,2014-08-23,UFC Fight Night: Bisping vs Le,Sai Wang,Danny Mitchell,Sai Wang,1,Welterweight,Decision - Unanimous,3,1484.0,1484.8010638074545,-0.8010638074545113,0.4988471785543133,0.5011528214456866,28.61,28.04,0.5700000000000003,182.9,188.0,-5.099999999999994,,,,1,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,175.0,168.0,7.0
5739,2014-08-23,UFC Fight Night: Bisping vs Le,Alberto Mina,Shinsho Anzai,Alberto Mina,1,Welterweight,KO/TKO,1,1500.0,1500.0,0.0,0.5,0.5,32.31,28.73,3.580000000000002,182.9,170.2,12.700000000000017,195.6,177.8,17.799999999999983,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,
